foreign_key_name	parent_schema_name	parent_table_name	parent_columns	referenced_schema_name	referenced_table_name	referenced_columns	update_referential_action_desc	delete_referential_action_desc	is_disabled	is_not_trusted
SXARCMGLExtractDataSXARCMGLExtractDataFK	dbo	SXARCMGLExtractData	ReverseGLExtractDataID	dbo	SXARCMGLExtractData	GLExtractDataID	NO_ACTION	NO_ACTION	0	0
SXARCMGLExtractDataSXARCMGLIncomeAnalysisFK	dbo	SXARCMGLExtractData	IncomeAnalysisID	dbo	SXARCMGLIncomeAnalysis	IncomeAnalysisID	NO_ACTION	NO_ACTION	0	0
SXARCMGLIncomeAnalysisSXARCMAccountingPeriodFK	dbo	SXARCMGLIncomeAnalysis	AccountingPeriodID	dbo	SXARCMAccountingPeriod	AccountingPeriodID	NO_ACTION	NO_ACTION	0	0
SXARCMGLIncomeAnalysisSXARCMAccountingPeriodStatusFK	dbo	SXARCMGLIncomeAnalysis	AccountingPeriodStatusID	dbo	SXARCMAccountingPeriodStatus	AccountingPeriodStatusID	NO_ACTION	NO_ACTION	0	0
SXARCMGLIncomeAnalysisSXARCMDepartmentCodeMasterFK	dbo	SXARCMGLIncomeAnalysis	DepartmentCodeID	dbo	SXARCMDepartmentCodeMaster	DepartmentCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMGLIncomeAnalysisSXARCMFinancialClassFK	dbo	SXARCMGLIncomeAnalysis	FinancialClassID	dbo	SXARCMFinancialClass	FinancialClassID	NO_ACTION	NO_ACTION	0	0
SXARCMGLIncomeAnalysisSXARCMGLIncomeAnalysisFK	dbo	SXARCMGLIncomeAnalysis	ReverseOfIncomeAnalysisID	dbo	SXARCMGLIncomeAnalysis	IncomeAnalysisID	NO_ACTION	NO_ACTION	0	0
SXARCMGLIncomeAnalysisSXARCMSubDepartmentCodeMasterFK	dbo	SXARCMGLIncomeAnalysis	SubDepartmentID	dbo	SXARCMSubDepartmentCodeMaster	SubDepartmentCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMGLIncomeAnalysisSXARCMTransactionCodeMasterFK	dbo	SXARCMGLIncomeAnalysis	TransactionCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMGLIncomeAnalysisSXARCMTransactionFK	dbo	SXARCMGLIncomeAnalysis	TransactionID, TransactionYear	dbo	SXARCMTransaction	TransactionID, TransactionYear	NO_ACTION	NO_ACTION	0	0
SXARCMGLIncomeAnalysisSXARCMTransactionSubTypeMasterFK	dbo	SXARCMGLIncomeAnalysis	TransactionSubTypeID	dbo	SXARCMTransactionSubTypeMaster	TransactionSubTypeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMGLIncomeAnalysisSXARCMTransactionTypeMasterFK	dbo	SXARCMGLIncomeAnalysis	TransactionTypeID	dbo	SXARCMTransactionTypeMaster	TransactionTypeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMGLKeyLookupOverrideDetailSXARCMERFileFK	dbo	SXARCMGLKeyLookupOverrideDetail	FileID	dbo	SXARCMERFile	FileID	NO_ACTION	NO_ACTION	0	0
SXARCMGlobalBillingCompleteCodeSXARCMGlobalBillingConfigFK	dbo	SXARCMGlobalBillingCompleteCode	GlobalBillingConfigID	dbo	SXARCMGlobalBillingConfig	GlobalBillingConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMGlobalBillingComponentCodeSXARCMGlobalBillingCompleteCodeFK	dbo	SXARCMGlobalBillingComponentCode	GlobalBillingCompleteCodeID	dbo	SXARCMGlobalBillingCompleteCode	GlobalBillingCompleteCodeID	NO_ACTION	NO_ACTION	0	0
SXARCMGLReportTypeExtractConfigXREFSXARCMGLExtractConfigurationFK	dbo	SXARCMGLReportTypeExtractConfigXREF	GLExtractConfigurationID	dbo	SXARCMGLExtractConfiguration	GLExtractConfigurationID	CASCADE	CASCADE	0	0
SXARCMGLReportTypeExtractConfigXREFSXARCMGLExtractTypeFK	dbo	SXARCMGLReportTypeExtractConfigXREF	GLExtractTypeID	dbo	SXARCMGLExtractType	GLExtractTypeID	CASCADE	CASCADE	0	0
SXARCMGLReportTypeExtractConfigXREFSXARCMGLReportTypeFK	dbo	SXARCMGLReportTypeExtractConfigXREF	GLReportTypeID	dbo	SXARCMGLReportType	GLReportTypeID	CASCADE	CASCADE	0	0
SXARCMGLReportTypeLookupFileXREFSXARCMERFileFK	dbo	SXARCMGLReportTypeLookupFileXREF	FileID	dbo	SXARCMERFile	FileID	NO_ACTION	NO_ACTION	0	0
SXARCMGLReportTypeLookupFileXREFSXARCMGLExtractTypeFK	dbo	SXARCMGLReportTypeLookupFileXREF	GLExtractTypeID	dbo	SXARCMGLExtractType	GLExtractTypeID	NO_ACTION	NO_ACTION	0	0
SXARCMGLReportTypeLookupFileXREFSXARCMGLFacilityConfigFK	dbo	SXARCMGLReportTypeLookupFileXREF	GLFacilityConfigID	dbo	SXARCMGLFacilityConfig	GLFacilityConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMGuarantorCollectionLevelMessageXREFSXARCMGuarantorCollectionLevelFK	dbo	SXARCMGuarantorCollectionLevelMessageXREF	GuarantorCollectionLevelID	dbo	SXARCMGuarantorCollectionLevel	GuarantorCollectionLevelID	NO_ACTION	NO_ACTION	0	0
SXARCMIDTypeConfigSXARCMIDModifierValueFK	dbo	SXARCMIDTypeConfig	IDModifierValueID	dbo	SXARCMIDModifierValue	IDModifierValueID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceAdjustmentDenialConfigSXARCMDenialConfigFK	dbo	SXARCMInsuranceAdjustmentDenialConfig	DenialConfigID	dbo	SXARCMDenialConfig	DenialConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceAdjustmentDenialConfigSXARCMInsurancePlanFK	dbo	SXARCMInsuranceAdjustmentDenialConfig	InsurancePlanID	dbo	SXARCMInsurancePlan	InsurancePlanID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanSXARCMAppealLevelConfigFK	dbo	SXARCMInsurancePlan	AppealLevelConfigID	dbo	SXARCMAppealLevelConfig	AppealLevelConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanSXARCMClaimFilingIndicatorFK	dbo	SXARCMInsurancePlan	ClaimFilingIndicatorID	dbo	SXARCMClaimFilingIndicator	ClaimFilingIndicatorID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanSXARCMCodeTranslationMaster02FK	dbo	SXARCMInsurancePlan	MNCOverridePartBCodeTranslationMasterID	dbo	SXARCMCodeTranslationMaster	CodeTranslationMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanSXARCMCodeTranslationMasterFK	dbo	SXARCMInsurancePlan	MNCOverrideCodeTranslationMasterID	dbo	SXARCMCodeTranslationMaster	CodeTranslationMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanSXARCMEpisodeCombineConfigFK	dbo	SXARCMInsurancePlan	EpisodeCombineConfigID	dbo	SXARCMEpisodeCombineConfig	EpisodeCombineConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanSXARCMFinancialClassFK	dbo	SXARCMInsurancePlan	FinancialClassID	dbo	SXARCMFinancialClass	FinancialClassID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanSXARCMRateCodeTypeFK	dbo	SXARCMInsurancePlan	RateCodeTypeID	dbo	SXARCMRateCodeType	RateCodeTypeID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanSXARCMRRSPARCSSourceOfPaymentTypologyFK	dbo	SXARCMInsurancePlan	PaymentTypologyID	dbo	SXARCMRRSPARCSSourceOfPaymentTypology	PaymentTypologyID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanCommentSXARCMChangeReasonFK	dbo	SXARCMInsurancePlanComment	FinancialClassChangeReasonID	dbo	SXARCMChangeReason	FinancialClassChangeReasonID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanCommentSXARCMInsurancePlanFK	dbo	SXARCMInsurancePlanComment	InsurancePlanID	dbo	SXARCMInsurancePlan	InsurancePlanID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanPayerIdentifierXrefSXARCMInsurancePlanFK	dbo	SXARCMInsurancePlanPayerIdentifierXref	InsurancePlanID	dbo	SXARCMInsurancePlan	InsurancePlanID	NO_ACTION	NO_ACTION	0	0
SXARCMInsurancePlanPayerIdentifierXrefSXARCMPayerIdentifierTypeFK	dbo	SXARCMInsurancePlanPayerIdentifierXref	PayerIdentifierTypeID	dbo	SXARCMPayerIdentifierType	PayerIdentifierTypeID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRebillDetailSXARCMRebillBillingPeriodFK	dbo	SXARCMInsuranceRebillDetail	RebillBillingPeriodID	dbo	SXARCMRebillBillingPeriod	RebillBillingPeriodID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceConfigurationSXARCMClaimAdjustmentReasonCodeDictionaryFK	dbo	SXARCMInsuranceRemittanceConfiguration	ClaimAdjustmentReasonCodeDictionaryID	dbo	SXARCMClaimAdjustmentReasonCodeDictionary	ClaimAdjustmentReasonCodeDictionaryID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceConfigurationSXARCMDenialGroupConfigFK	dbo	SXARCMInsuranceRemittanceConfiguration	DenialGroupID	dbo	SXARCMDenialGroupConfig	DenialGroupID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceConfigurationSXARCMInsurancePlanFK	dbo	SXARCMInsuranceRemittanceConfiguration	InsurancePlanID	dbo	SXARCMInsurancePlan	InsurancePlanID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceConfigurationSXARCMInsuranceRemittanceAllocationFK01	dbo	SXARCMInsuranceRemittanceConfiguration	InstitutionalInsuranceRemittanceAllocationID	dbo	SXARCMInsuranceRemittanceAllocation	InsuranceRemittanceAllocationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceConfigurationSXARCMInsuranceRemittanceAllocationFK02	dbo	SXARCMInsuranceRemittanceConfiguration	ProfessionalInsuranceRemittanceAllocationID	dbo	SXARCMInsuranceRemittanceAllocation	InsuranceRemittanceAllocationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceConfigurationSXARCMInsuranceRemittanceAllocationFK03	dbo	SXARCMInsuranceRemittanceConfiguration	DentalInsuranceRemittanceAllocationID	dbo	SXARCMInsuranceRemittanceAllocation	InsuranceRemittanceAllocationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceConfigurationSXARCMRemittanceAdviceConfigFK	dbo	SXARCMInsuranceRemittanceConfiguration	RemittanceAdviceConfigID	dbo	SXARCMRemittanceAdviceConfig	RemittanceAdviceConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceConfigurationSXARCMRemittanceAdviceRemarkCodeDictionaryFK	dbo	SXARCMInsuranceRemittanceConfiguration	RemittanceAdviceRemarkCodeDictionaryID	dbo	SXARCMRemittanceAdviceRemarkCodeDictionary	RemittanceAdviceRemarkCodeDictionaryID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceDentalAllocationSXARCMInsuranceRemittanceAllocationFK	dbo	SXARCMInsuranceRemittanceDentalAllocation	InsuranceRemittanceAllocationID	dbo	SXARCMInsuranceRemittanceAllocation	InsuranceRemittanceAllocationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceDentalAllocationSXARCMInsuranceRemittanceConfigurationFK	dbo	SXARCMInsuranceRemittanceDentalAllocation	InsuranceRemittanceConfigurationID	dbo	SXARCMInsuranceRemittanceConfiguration	InsuranceRemittanceConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceInstitutionalAllocationSXARCMFacilityCodeValueDictionaryFK	dbo	SXARCMInsuranceRemittanceInstitutionalAllocation	FacilityCodeValueDictionaryID	dbo	SXARCMFacilityCodeValueDictionary	FacilityCodeValueDictionaryID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceInstitutionalAllocationSXARCMInsuranceRemittanceAllocationFK	dbo	SXARCMInsuranceRemittanceInstitutionalAllocation	InsuranceRemittanceAllocationID	dbo	SXARCMInsuranceRemittanceAllocation	InsuranceRemittanceAllocationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceInstitutionalAllocationSXARCMInsuranceRemittanceConfigurationFK	dbo	SXARCMInsuranceRemittanceInstitutionalAllocation	InsuranceRemittanceConfigurationID	dbo	SXARCMInsuranceRemittanceConfiguration	InsuranceRemittanceConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationConfigurationSXARCMInsuranceRemittanceConfigurationFK	dbo	SXARCMInsuranceRemittanceLocationConfiguration	InsuranceRemittanceConfigurationID	dbo	SXARCMInsuranceRemittanceConfiguration	InsuranceRemittanceConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationConfigurationSXARCMTransactionCodeMasterFK01	dbo	SXARCMInsuranceRemittanceLocationConfiguration	PaymentTxnCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationConfigurationSXARCMTransactionCodeMasterFK02	dbo	SXARCMInsuranceRemittanceLocationConfiguration	ContractualAdjTxnCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationConfigurationSXARCMTransactionCodeMasterFK03	dbo	SXARCMInsuranceRemittanceLocationConfiguration	OtherAdjTxnCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationConfigurationSXARCMTransactionCodeMasterFK04	dbo	SXARCMInsuranceRemittanceLocationConfiguration	PayerInitiatedReductionAdjTxnCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationConfigurationSXARCMTransactionCodeMasterFK06	dbo	SXARCMInsuranceRemittanceLocationConfiguration	RefundTxnCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationConfigurationSXARCMTransactionCodeMasterFK07	dbo	SXARCMInsuranceRemittanceLocationConfiguration	PaymentTaxTxnCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationFacilityCodeSXARCMFacilityCodeValueDictionaryFK	dbo	SXARCMInsuranceRemittanceLocationFacilityCode	FacilityCodeValueDictionaryID	dbo	SXARCMFacilityCodeValueDictionary	FacilityCodeValueDictionaryID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationFacilityCodeSXARCMInsuranceRemittanceLocationConfigurationFK	dbo	SXARCMInsuranceRemittanceLocationFacilityCode	InsuranceRemittanceLocationConfigurationID	dbo	SXARCMInsuranceRemittanceLocationConfiguration	InsuranceRemittanceLocationConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationFacilityCodeSXARCMTransactionCodeMasterFK	dbo	SXARCMInsuranceRemittanceLocationFacilityCode	PaymentTxnCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationFacilityCodeSXARCMTransactionCodeMasterFK01	dbo	SXARCMInsuranceRemittanceLocationFacilityCode	PaymentTaxTxnCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationPOSCodeSXARCMInsuranceRemittanceLocationConfigurationFK	dbo	SXARCMInsuranceRemittanceLocationPOSCode	InsuranceRemittanceLocationConfigurationID	dbo	SXARCMInsuranceRemittanceLocationConfiguration	InsuranceRemittanceLocationConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationPOSCodeSXARCMTransactionCodeMasterFK	dbo	SXARCMInsuranceRemittanceLocationPOSCode	PaymentTxnCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationProxyTxnCodeSXARCMInsuranceRemittanceLocationConfigurationFK	dbo	SXARCMInsuranceRemittanceLocationProxyTxnCode	InsuranceRemittanceLocationConfigurationID	dbo	SXARCMInsuranceRemittanceLocationConfiguration	InsuranceRemittanceLocationConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationProxyTxnCodeSXARCMProxyPayerTypeFK	dbo	SXARCMInsuranceRemittanceLocationProxyTxnCode	ProxyPayerTypeID	dbo	SXARCMProxyPayerType	ProxyPayerTypeID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceLocationProxyTxnCodeSXARCMTransactionCodeMasterFK	dbo	SXARCMInsuranceRemittanceLocationProxyTxnCode	PaymentTxnCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceProfessionalAllocationSXARCMInsuranceRemittanceAllocationFK	dbo	SXARCMInsuranceRemittanceProfessionalAllocation	InsuranceRemittanceAllocationID	dbo	SXARCMInsuranceRemittanceAllocation	InsuranceRemittanceAllocationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceRemittanceProfessionalAllocationSXARCMInsuranceRemittanceConfigurationFK	dbo	SXARCMInsuranceRemittanceProfessionalAllocation	InsuranceRemittanceConfigurationID	dbo	SXARCMInsuranceRemittanceConfiguration	InsuranceRemittanceConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceTaxConfigurationSXARCMInsurancePlanFK	dbo	SXARCMInsuranceTaxConfiguration	InsurancePlanID	dbo	SXARCMInsurancePlan	InsurancePlanID	NO_ACTION	NO_ACTION	0	0
SXARCMInsuranceVerificationSXARCMPovertyLevelFK	dbo	SXARCMInsuranceVerification	PovertyLevelID	dbo	SXARCMPovertyLevel	PovertyLevelID	NO_ACTION	NO_ACTION	0	0
SXARCMInterfaceCommentSXARCMFT1MessageFK	dbo	SXARCMInterfaceComment	FT1MessageID	dbo	SXARCMFT1Message	FT1MessageID	NO_ACTION	NO_ACTION	0	0
SXARCMInterfaceFileSXARCMErrorCodeMasterFK	dbo	SXARCMInterfaceFile	ErrorCodeMasterID	dbo	SXARCMErrorCodeMaster	ErrorCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMInterfaceLineAllocationSXARCMFT1MessageFK	dbo	SXARCMInterfaceLineAllocation	FT1MessageID	dbo	SXARCMFT1Message	FT1MessageID	NO_ACTION	NO_ACTION	0	0
SXARCMInterfaceToothSurfaceSXARCMFT1MessageFK	dbo	SXARCMInterfaceToothSurface	FT1MessageID	dbo	SXARCMFT1Message	FT1MessageID	NO_ACTION	NO_ACTION	0	0
SXARCMInvoiceSXARCMRevenueCycleInvoiceDetailFK	dbo	SXARCMInvoice	RevenueCycleInvoiceDetailID	dbo	SXARCMRevenueCycleInvoiceDetail	RevenueCycleInvoiceDetailID	NO_ACTION	NO_ACTION	0	0
SXARCMInvoiceSXARCMRevenueCycleSetupFK	dbo	SXARCMInvoice	RevenueCycleSetupID	dbo	SXARCMRevenueCycleSetup	RevenueCycleSetupID	NO_ACTION	NO_ACTION	0	0
SXARCMInvoiceNoteSXARCMInvoiceFK	dbo	SXARCMInvoiceNote	InvoiceID	dbo	SXARCMInvoice	InvoiceID	NO_ACTION	NO_ACTION	0	0
SXARCMJobSXARCMJobCatalogFK	dbo	SXARCMJob	JobCatalogID	dbo	SXARCMJobCatalog	JobCatalogID	NO_ACTION	NO_ACTION	0	0
SXARCMJobSXARCMJobCategoryFK	dbo	SXARCMJob	JobCategoryID	dbo	SXARCMJobCategory	JobCategoryID	NO_ACTION	NO_ACTION	0	0
SXARCMJobSXARCMJobStatusFK	dbo	SXARCMJob	JobStatusID	dbo	SXARCMJobStatus	JobStatusID	NO_ACTION	NO_ACTION	0	0
SXARCMJobWorkerConfigSXARCMJobWorkerTypeFK	dbo	SXARCMJobWorkerConfig	JobWorkerTypeID	dbo	SXARCMJobWorkerType	JobWorkerTypeID	NO_ACTION	NO_ACTION	0	0
SXARCMJobWorkerQueueSXARCMJobFK	dbo	SXARCMJobWorkerQueue	JobID	dbo	SXARCMJob	JobID	NO_ACTION	NO_ACTION	0	0
SXARCMJobWorkerQueueHistorySXARCMJobFK	dbo	SXARCMJobWorkerQueueHistory	JobID	dbo	SXARCMJob	JobID	NO_ACTION	NO_ACTION	0	0
SXARCMJobWorkerQueueHistorySXARCMJobStatusFK	dbo	SXARCMJobWorkerQueueHistory	JobStatusID	dbo	SXARCMJobStatus	JobStatusID	NO_ACTION	NO_ACTION	0	0
SXARCMLabPanelComponentsSXARCMLabPanelDetailFK	dbo	SXARCMLabPanelComponents	LabPanelDetailID	dbo	SXARCMLabPanelDetail	LabPanelDetailID	NO_ACTION	NO_ACTION	0	0
SXARCMLabPanelDetailSXARCMLabPanelConfigFK	dbo	SXARCMLabPanelDetail	LabPanelConfigID	dbo	SXARCMLabPanelConfig	LabPanelConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMLateChargeConfigurationExceptionSXARCMLateChargeConfigurationFK	dbo	SXARCMLateChargeConfigurationException	LateChargeConfigurationID	dbo	SXARCMLateChargeConfiguration	LateChargeConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMLateChargeFacilityWriteOffCodeSXARCMLateChargeConfigurationFK	dbo	SXARCMLateChargeFacilityWriteOffCode	LateChargeConfigurationID	dbo	SXARCMLateChargeConfiguration	LateChargeConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMLateChargeFacilityWriteOffCodeSXARCMTransactionCodeMasterFK	dbo	SXARCMLateChargeFacilityWriteOffCode	WriteOffTransactionCodeMasterID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMLateChargeProcessingRequestSXARCMEpisodeFK	dbo	SXARCMLateChargeProcessingRequest	EpisodeID, EpisodeYear	dbo	SXARCMEpisode	EpisodeID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMLateChargeProcessingRequestSXARCMLateChargeConfigurationFK	dbo	SXARCMLateChargeProcessingRequest	LateChargeConfigurationID	dbo	SXARCMLateChargeConfiguration	LateChargeConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMLateChargeProcessingRequestSXARCMTransactionFK	dbo	SXARCMLateChargeProcessingRequest	TransactionID, TransactionYear	dbo	SXARCMTransaction	TransactionID, TransactionYear	NO_ACTION	NO_ACTION	0	0
SXARCMLateChargeSpecialHandlingSXARCMLateChargeConfigurationFK	dbo	SXARCMLateChargeSpecialHandling	LateChargeConfigurationID	dbo	SXARCMLateChargeConfiguration	LateChargeConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMLateChargeTransactionAndAdjustmentXREFSXARCMTransactionFK01	dbo	SXARCMLateChargeTransactionAndAdjustmentXREF	LateChargeAdjustmentID, LateChargeAdjustmentYear	dbo	SXARCMTransaction	TransactionID, TransactionYear	NO_ACTION	NO_ACTION	0	0
SXARCMLateChargeTransactionAndAdjustmentXREFSXARCMTransactionFK02	dbo	SXARCMLateChargeTransactionAndAdjustmentXREF	LateChargeTransactionID, LateChargeTransactionYear	dbo	SXARCMTransaction	TransactionID, TransactionYear	NO_ACTION	NO_ACTION	0	0
SXARCMLocationFinancialEntityXREFSXARCMFinancialEntityFK	dbo	SXARCMLocationFinancialEntityXREF	FinancialEntityID	dbo	SXARCMFinancialEntity	FinancialEntityID	NO_ACTION	NO_ACTION	0	0
SXARCMLocationTransferTransactionCodeSXARCMTransactionCodeMasterFK	dbo	SXARCMLocationTransferTransactionCode	TransferTransactionCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMLocationTransferTransactionCodeSXARCMTransferTypeFK	dbo	SXARCMLocationTransferTransactionCode	TransferTypeID	dbo	SXARCMTransferType	TransferTypeID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxFileHL7ErrorXRefSXARCMErrorCodeMasterFK	dbo	SXARCMLockboxFileHL7ErrorXRef	ErrorCodeMasterID	dbo	SXARCMErrorCodeMaster	ErrorCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxFileHL7ErrorXRefSXARCMFT1ErrorStatusFK	dbo	SXARCMLockboxFileHL7ErrorXRef	FT1ErrorStatusID	dbo	SXARCMFT1ErrorStatus	FT1ErrorStatusID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxFileHL7ErrorXRefSXARCMInterfaceFileFK	dbo	SXARCMLockboxFileHL7ErrorXRef	InterfaceFileID	dbo	SXARCMInterfaceFile	InterfaceFileID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxProcessingConfigurationSXARCMLockboxVendorFK	dbo	SXARCMLockboxProcessingConfiguration	LockboxVendorID	dbo	SXARCMLockboxVendor	LockboxVendorID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxProcessingTransactionCodeSetupSXARCMLockboxProcessingConfigurationFK	dbo	SXARCMLockboxProcessingTransactionCodeSetup	LockboxProcessingConfigID	dbo	SXARCMLockboxProcessingConfiguration	LockboxProcessingConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxProcessingTransactionCodeSetupSXARCMTransactionCodeMasterFK03	dbo	SXARCMLockboxProcessingTransactionCodeSetup	CoinsurancePaymentTransactionCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxProcessingTransactionCodeSetupSXARCMTransactionCodeMasterFK04	dbo	SXARCMLockboxProcessingTransactionCodeSetup	CopaymentTransactionCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxProcessingTransactionCodeSetupSXARCMTransactionCodeMasterFK05	dbo	SXARCMLockboxProcessingTransactionCodeSetup	DeductiblePaymentTransactionCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxProcessingTransactionCodeSetupSXARCMTransactionCodeMasterFK06	dbo	SXARCMLockboxProcessingTransactionCodeSetup	OtherPaymentTransactionCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxProcessingTransactionCodeSetupSXARCMTransactionCodeMasterFK07	dbo	SXARCMLockboxProcessingTransactionCodeSetup	SelfPayTransactionCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxProcessingTransactionCodeSetupSXARCMTransactionCodeMasterFK08	dbo	SXARCMLockboxProcessingTransactionCodeSetup	InterestAdjustmentTransactionCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMLockboxProcessingTransactionCodeSetupSXARCMTransactionCodeMasterFK09	dbo	SXARCMLockboxProcessingTransactionCodeSetup	AdministrativeAdjustmentTransactionCodeID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
